,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice,ExterQual_TA,BsmtQual_Ex,KitchenQual_Ex,KitchenQual_TA,ExterQual_Ex,BsmtQual_TA
1251,7,2003,2003,1405.0,1405.0,1405.0,2,6.0,2.0,478.0,171750.0,0,0,0,0,0,0
1252,5,1968,1968,864.0,874.0,874.0,1,5.0,1.0,288.0,130000.0,1,0,0,1,0,1
1253,7,1974,2003,1192.0,1516.0,2167.0,2,9.0,2.0,518.0,294000.0,0,0,0,0,0,1
1254,7,2003,2004,746.0,760.0,1656.0,2,7.0,2.0,397.0,165400.0,0,0,0,0,0,0
1255,6,1931,1950,884.0,959.0,1367.0,1,6.0,1.0,560.0,127500.0,1,0,0,1,0,1
1256,8,1994,1994,1986.0,1987.0,1987.0,2,7.0,2.0,691.0,301500.0,0,0,0,0,0,0
1257,5,1922,1950,864.0,864.0,864.0,1,4.0,0.0,0.0,99900.0,1,0,0,1,0,0
1258,7,2005,2005,856.0,1166.0,1166.0,2,5.0,2.0,400.0,190000.0,0,0,0,0,0,0
1259,6,1969,1969,1054.0,1054.0,1054.0,1,6.0,2.0,460.0,151000.0,1,0,0,1,0,0
1260,6,1999,1999,841.0,892.0,1675.0,2,7.0,2.0,502.0,181000.0,1,0,0,1,0,0
1261,5,1956,1956,1050.0,1050.0,1050.0,1,5.0,1.0,338.0,128900.0,1,0,0,1,0,1
1262,4,1957,1989,1104.0,1104.0,1788.0,1,8.0,1.0,304.0,161500.0,1,0,0,1,0,1
1263,6,1919,1950,764.0,1060.0,1824.0,1,8.0,2.0,520.0,180500.0,1,0,0,1,0,1
1264,6,1998,1999,1405.0,1337.0,1337.0,2,5.0,2.0,511.0,181000.0,0,0,0,0,0,0
1265,7,1999,1999,691.0,713.0,1452.0,2,6.0,2.0,506.0,183900.0,0,0,0,0,0,0
1266,7,1910,1950,925.0,964.0,1889.0,1,9.0,1.0,308.0,122000.0,0,0,0,1,0,1
1267,9,2008,2009,2002.0,2018.0,2018.0,2,10.0,3.0,746.0,340037.5,0,1,1,0,1,0
1268,8,1935,1997,728.0,1968.0,2747.625,3,10.0,3.0,938.25,340037.5,1,0,0,0,0,1
1269,5,1958,1958,874.0,874.0,1524.0,1,7.0,1.0,315.0,144000.0,1,0,0,1,0,1
1270,7,1979,1979,1332.0,1332.0,1524.0,0,4.0,2.0,586.0,260000.0,0,0,0,0,0,0
1271,6,1968,1968,1489.0,1489.0,1489.0,2,7.0,2.0,462.0,185750.0,1,0,0,0,0,1
1272,5,1965,1965,935.0,935.0,935.0,1,5.0,1.0,288.0,137000.0,1,0,0,1,0,1
1273,6,1959,2006,1019.0,1357.0,1357.0,1,5.0,1.0,312.0,177000.0,1,0,1,0,0,1
1274,5,1910,2003,661.0,661.0,1250.0,2,8.0,2.0,552.0,139000.0,1,0,0,1,0,1
1275,5,1948,1950,928.0,928.0,1920.0,2,10.0,2.0,400.0,137000.0,1,0,0,1,0,1
1276,6,1972,1972,723.0,735.0,1395.0,1,6.0,2.0,497.0,162000.0,1,0,0,1,0,1
1277,6,1967,1976,1680.0,1724.0,1724.0,1,7.0,2.0,480.0,197900.0,1,0,0,1,0,0
1278,8,2002,2002,1128.0,1128.0,2031.0,2,7.0,2.0,577.0,237000.0,0,0,0,0,0,0
1279,4,1920,1950,698.0,698.0,1128.0,1,6.0,2.0,528.0,68400.0,1,0,0,1,0,1
1280,7,2002,2002,1573.0,1573.0,1573.0,2,6.0,2.0,544.0,227000.0,0,0,0,0,0,0
1281,7,1990,1990,1309.0,1339.0,1339.0,2,6.0,2.0,484.0,180000.0,1,0,0,1,0,0
1282,5,1977,2008,1040.0,1040.0,1040.0,2,5.0,2.0,484.0,150500.0,1,0,0,0,0,0
1283,6,1971,1971,912.0,912.0,1824.0,2,8.0,0.0,0.0,139000.0,1,0,0,1,0,1
1284,6,1919,1990,804.0,1699.0,2447.0,2,10.0,1.0,336.0,169000.0,1,0,0,0,0,1
1285,6,1939,1950,780.0,825.0,1412.0,1,6.0,1.0,280.0,132500.0,1,0,0,1,0,1
1286,6,1963,1963,1328.0,1328.0,1328.0,1,6.0,2.0,528.0,143000.0,1,0,0,1,0,1
1287,5,1964,1964,1624.0,1582.0,1582.0,2,7.0,2.0,390.0,190000.0,1,0,0,1,0,1
1288,8,2000,2000,1501.0,1659.0,1659.0,2,5.0,2.0,499.0,278000.0,0,0,1,0,0,0
1289,8,2006,2006,1085.0,1120.0,1970.0,2,8.0,3.0,753.0,281000.0,0,0,1,0,0,0
1290,5,1964,1964,1152.0,1152.0,1152.0,1,6.0,2.0,484.0,180500.0,1,0,0,1,0,1
1291,5,1972,1972,630.0,630.0,1302.0,2,6.0,1.0,264.0,119500.0,1,0,0,1,0,1
1292,5,1892,1965,994.0,1378.0,2372.0,2,10.0,1.0,432.0,107500.0,1,0,0,1,0,1
1293,7,1976,1976,832.0,832.0,1664.0,2,8.0,2.0,528.0,162900.0,1,0,0,1,0,0
1294,5,1955,1990,864.0,864.0,864.0,1,5.0,2.0,572.0,115000.0,1,0,0,1,0,1
1295,5,1968,1968,1052.0,1052.0,1052.0,1,5.0,1.0,288.0,138500.0,1,0,0,1,0,1
1296,5,1963,1963,1120.0,1128.0,1128.0,2,6.0,2.0,525.0,155000.0,1,0,0,1,0,1
1297,6,2005,2006,547.0,1072.0,1072.0,2,5.0,2.0,525.0,140000.0,1,0,0,1,0,0
1298,10,2008,2008,2052.0,2155.125,2747.625,2,10.0,2.0,938.25,160000.0,0,1,1,0,1,0
1299,5,1959,1994,1246.0,1246.0,1246.0,1,6.0,1.0,305.0,154000.0,1,0,0,0,0,1
1300,7,1999,1999,978.0,1005.0,1983.0,2,9.0,2.0,490.0,225000.0,0,0,0,0,0,0
1301,6,1942,1950,771.0,753.0,1494.0,1,7.0,1.0,213.0,177500.0,1,0,0,0,0,1
1302,8,1994,1994,1165.0,1203.0,2526.0,2,8.0,3.0,844.0,290000.0,0,0,0,0,0,0
1303,7,2005,2005,1616.0,1616.0,1616.0,2,7.0,3.0,834.0,232000.0,0,0,0,0,0,0
1304,7,2004,2004,976.0,976.0,1708.0,2,7.0,2.0,380.0,130000.0,0,0,0,0,0,0
1305,9,2006,2007,1652.0,1652.0,1652.0,2,6.0,2.0,840.0,325000.0,0,1,1,0,0,0
1306,7,2005,2006,1368.0,1368.0,1368.0,2,6.0,2.0,474.0,202500.0,0,0,0,0,0,0
1307,5,1994,1995,990.0,990.0,990.0,1,5.0,2.0,480.0,138000.0,1,0,0,1,0,0
1308,5,1948,2005,924.0,1122.0,1122.0,1,6.0,2.0,528.0,147000.0,1,0,0,0,0,1
1309,6,1991,1991,1278.0,1294.0,1294.0,2,6.0,2.0,496.0,179200.0,1,0,0,0,0,0
1310,7,1959,2002,1902.0,1902.0,1902.0,2,7.0,2.0,567.0,335000.0,0,0,1,0,0,0
1311,7,2005,2007,1274.0,1274.0,1274.0,2,6.0,2.0,508.0,203000.0,0,0,0,0,0,0
1312,8,1990,1990,1453.0,1453.0,2747.625,2,9.0,2.0,750.0,302000.0,0,1,0,0,0,0
1313,9,1999,1999,1393.0,1422.0,2599.0,2,10.0,3.0,779.0,333168.0,0,0,0,0,0,0
1314,4,1954,1954,948.0,948.0,948.0,1,5.0,1.0,280.0,119000.0,1,0,0,1,0,1
1315,6,1969,1969,952.0,1092.0,2112.0,2,9.0,2.0,576.0,206900.0,1,0,0,1,0,0
1316,8,2008,2008,1622.0,1630.0,1630.0,2,8.0,3.0,860.0,295493.0,0,1,1,0,0,0
1317,7,2006,2007,1352.0,1352.0,1352.0,2,5.0,2.0,466.0,208900.0,0,1,0,0,0,0
1318,8,2001,2002,1753.0,1787.0,1787.0,2,7.0,3.0,748.0,275000.0,0,0,0,0,0,0
1319,4,1954,1954,864.0,948.0,948.0,1,5.0,1.0,248.0,111000.0,1,0,0,1,0,1
1320,6,1957,1957,1478.0,1478.0,1478.0,1,6.0,2.0,442.0,156500.0,1,0,0,1,0,1
1321,3,1949,1950,42.0,720.0,720.0,1,4.0,1.0,287.0,72500.0,1,0,0,1,0,0
1322,7,1992,1992,750.0,1061.0,1923.0,2,8.0,2.0,564.0,190000.0,0,0,0,0,0,0
1323,4,1940,1950,420.0,708.0,708.0,1,5.0,0.0,0.0,82500.0,0,0,0,0,0,1
1324,8,2006,2007,1795.0,1795.0,1795.0,2,7.0,3.0,895.0,147000.0,0,1,0,0,0,0
1325,4,1922,1950,796.0,796.0,796.0,1,5.0,0.0,0.0,55000.0,1,0,0,1,0,1
1326,3,1931,2006,544.0,774.0,774.0,1,6.0,0.0,0.0,79000.0,1,0,0,0,0,1
1327,5,1982,2008,816.0,816.0,816.0,1,5.0,1.0,264.0,130500.0,0,0,0,0,0,1
1328,6,1920,1950,1510.0,1584.0,2747.625,2,8.0,2.0,520.0,256000.0,0,0,0,1,0,0
1329,7,1998,1998,935.0,955.0,1632.0,2,8.0,2.0,462.0,176500.0,1,0,0,1,0,0
1330,8,2006,2006,1588.0,1588.0,1588.0,2,7.0,3.0,825.0,227000.0,0,0,0,0,0,0
1331,5,1976,1976,911.0,954.0,954.0,1,6.0,2.0,576.0,132500.0,1,0,0,1,0,1
1332,4,1938,1958,816.0,816.0,816.0,1,3.0,1.0,288.0,100000.0,1,0,0,1,0,1
1333,5,1938,1995,803.0,803.0,1360.0,1,6.0,1.0,297.0,125500.0,1,0,0,0,0,1
1334,5,1970,1970,765.0,765.0,1365.0,1,7.0,2.0,440.0,125000.0,1,0,0,1,0,1
1335,6,1977,1977,1350.0,1334.0,1334.0,2,6.0,2.0,630.0,167900.0,1,0,0,1,0,0
1336,5,1973,1973,1656.0,1656.0,1656.0,2,8.0,2.0,506.0,135000.0,1,0,0,1,0,1
1337,4,1941,1950,693.0,693.0,693.0,1,4.0,0.0,0.0,52500.0,1,0,0,0,0,1
1338,7,2002,2002,916.0,920.0,1861.0,2,8.0,2.0,492.0,200000.0,0,0,0,0,0,0
1339,5,1972,1972,864.0,864.0,864.0,1,5.0,1.0,288.0,128500.0,1,0,0,1,0,1
1340,4,1971,1971,858.0,872.0,872.0,1,5.0,3.5,480.0,123000.0,1,0,0,1,0,1
1341,6,2003,2004,1114.0,1114.0,1114.0,1,6.0,2.0,576.0,155000.0,1,0,0,0,0,0
1342,8,2002,2002,1284.0,1284.0,2169.0,2,7.0,2.0,647.0,228500.0,0,0,0,0,0,0
1343,6,1928,1950,896.0,1172.0,1913.0,1,9.0,2.0,342.0,177000.0,1,0,0,1,0,1
1344,7,2006,2006,728.0,728.0,1456.0,2,8.0,2.0,440.0,155835.0,0,0,0,0,0,0
1345,4,1920,1950,960.0,960.0,960.0,1,5.0,1.0,308.0,108500.0,1,0,0,0,0,1
1346,7,1968,2003,1568.0,2155.125,2156.0,2,9.0,2.0,508.0,262500.0,1,0,0,1,0,1
1347,8,2006,2007,1732.0,1776.0,1776.0,2,7.0,3.0,712.0,283463.0,0,1,0,0,0,0
1348,7,1998,1998,1482.0,1494.0,1494.0,2,5.0,2.0,514.0,215000.0,0,0,0,0,0,0
1349,8,1872,1987,684.0,938.0,2358.0,2,8.0,0.0,0.0,122000.0,1,0,0,1,0,1
1350,5,1969,1969,1248.0,1338.0,2634.0,2,10.0,3.5,938.25,200000.0,1,0,0,1,0,1
1351,6,1962,1962,858.0,858.0,1716.0,1,8.0,2.0,490.0,171000.0,1,0,0,1,0,1
1352,6,1937,2000,698.0,786.0,1176.0,1,4.0,2.0,624.0,134900.0,0,0,0,1,0,1
1353,8,1995,1996,2033.0,2053.0,2747.625,2,9.0,3.0,666.0,340037.5,0,0,0,0,0,0
1354,7,2000,2000,992.0,992.0,1865.0,2,7.0,3.0,839.0,235000.0,0,0,0,0,0,0
1355,7,1968,1992,570.0,1222.0,1920.0,3,8.0,2.0,487.0,170000.0,1,0,0,0,0,1
1356,5,1966,1966,864.0,892.0,892.0,1,5.0,1.0,264.0,110000.0,1,0,0,1,0,1
1357,5,1971,2008,1078.0,1078.0,1078.0,1,6.0,2.0,500.0,149900.0,1,0,0,1,0,1
1358,6,2000,2000,756.0,769.0,1573.0,2,5.0,2.0,440.0,177500.0,0,0,0,0,0,0
1359,9,2004,2005,1980.0,1980.0,1980.0,2,8.0,3.0,770.0,315000.0,0,1,1,0,0,0
1360,5,1921,1998,612.0,990.0,2601.0,3,8.0,2.0,621.0,189000.0,1,0,0,1,0,1
1361,7,2005,2005,1530.0,1530.0,1530.0,2,7.0,2.0,430.0,260000.0,0,1,0,0,0,0
1362,4,1920,2007,715.0,1281.0,1738.0,2,7.0,1.0,368.0,104900.0,1,0,0,1,0,1
1363,6,2006,2007,616.0,616.0,1412.0,2,6.0,2.0,432.0,156932.0,1,0,0,0,0,0
1364,7,2005,2005,600.0,520.0,1200.0,2,4.0,2.0,480.0,144152.0,0,0,0,0,0,0
1365,7,2000,2000,814.0,814.0,1674.0,2,7.0,2.0,663.0,216000.0,0,0,0,0,0,0
1366,7,1999,1999,873.0,882.0,1790.0,2,7.0,2.0,588.0,193000.0,0,0,0,0,0,0
1367,5,1977,1977,757.0,925.0,1475.0,2,6.0,1.0,336.0,127000.0,1,0,0,1,0,1
1368,6,2003,2004,848.0,848.0,848.0,1,4.0,2.0,420.0,144000.0,0,0,0,0,0,0
1369,8,2003,2003,1657.0,1668.0,1668.0,2,8.0,2.0,502.0,232000.0,0,0,0,0,0,0
1370,4,1920,1950,840.0,840.0,1374.0,1,6.0,1.0,338.0,105000.0,0,0,0,1,0,1
1371,6,1955,1996,992.0,1661.0,1661.0,1,8.0,1.0,377.0,165500.0,1,0,0,0,0,1
1372,7,1998,1998,1108.0,1108.0,2097.0,2,8.0,2.0,583.0,274300.0,1,0,0,0,0,0
1373,10,2001,2002,2052.0,2155.125,2633.0,2,8.0,3.0,804.0,340037.5,0,1,1,0,1,0
1374,7,2005,2005,1026.0,1026.0,1958.0,2,9.0,3.0,936.0,250000.0,0,0,0,0,0,0
1375,8,2007,2007,1571.0,1571.0,1571.0,2,7.0,3.0,722.0,239000.0,0,0,0,0,0,0
1376,6,1930,1950,768.0,790.0,790.0,1,4.0,1.0,160.0,91000.0,1,0,0,1,0,0
1377,5,1941,1960,984.0,984.0,1604.0,2,6.0,2.0,660.0,117000.0,1,0,0,1,0,1
1378,6,1973,1973,483.0,483.0,987.0,1,5.0,1.0,264.0,83000.0,1,0,0,1,0,1
1379,5,2006,2007,384.0,754.0,1394.0,2,7.0,2.0,400.0,167500.0,1,0,0,0,0,0
1380,3,1914,1950,864.0,864.0,864.0,1,5.0,1.0,200.0,58500.0,1,0,0,1,0,1
1381,6,1970,1970,1205.0,2117.0,2117.0,2,7.0,2.0,550.0,237500.0,1,0,0,1,0,1
1382,7,1920,1950,596.0,998.0,1762.0,1,8.0,2.0,576.0,157000.0,1,0,0,0,0,0
1383,5,1918,2007,816.0,1416.0,1416.0,2,7.0,2.0,576.0,112000.0,1,0,0,0,0,1
1384,6,1939,1950,560.0,698.0,1258.0,1,6.0,1.0,280.0,105000.0,1,0,0,1,0,1
1385,4,1922,2007,796.0,796.0,1154.0,1,7.0,1.0,240.0,125500.0,1,0,0,0,0,1
1386,7,1978,1978,1392.0,1392.0,2747.625,3,10.0,2.0,564.0,250000.0,1,0,0,0,0,0
1387,6,1916,1950,714.0,1664.0,2526.0,2,10.0,1.0,216.0,136000.0,1,0,0,0,0,1
1388,9,2006,2007,1746.0,1746.0,1746.0,2,7.0,3.0,758.0,340037.5,0,1,1,0,1,0
1389,6,1941,1950,735.0,869.0,1218.0,1,6.0,2.0,440.0,131000.0,1,0,0,1,0,1
1390,7,2000,2000,1525.0,1525.0,1525.0,2,6.0,2.0,541.0,235000.0,0,0,0,0,0,0
1391,5,1967,1967,1584.0,1584.0,1584.0,2,8.0,3.0,792.0,124000.0,1,0,0,1,0,1
1392,5,1967,1967,864.0,900.0,900.0,1,6.0,1.0,288.0,123000.0,1,0,0,1,0,1
1393,6,1905,2000,482.0,1221.0,1912.0,2,7.0,2.0,672.0,163000.0,1,0,0,1,0,0
1394,7,2006,2006,1356.0,1500.0,1500.0,2,6.0,3.0,648.0,246578.0,0,0,0,0,0,0
1395,8,2005,2006,1094.0,1133.0,2482.0,2,9.0,3.0,642.0,281213.0,0,0,0,0,0,0
1396,5,1948,1950,747.0,1687.0,1687.0,1,7.0,2.0,572.0,160000.0,1,0,0,1,0,1
1397,5,1920,2004,939.0,939.0,1513.0,1,8.0,1.0,180.0,137500.0,1,0,0,1,0,1
1398,5,1950,1982,1208.0,1136.0,1904.0,1,7.0,1.0,240.0,138000.0,1,0,0,1,0,1
1399,6,1925,1990,976.0,1160.0,1608.0,2,7.0,1.0,216.0,137450.0,1,0,0,0,0,1
1400,6,1929,1950,862.0,950.0,1158.0,1,5.0,1.0,208.0,120000.0,1,0,0,1,0,1
1401,6,2004,2004,839.0,864.0,1593.0,2,8.0,2.0,398.0,193000.0,1,0,0,1,0,1
1402,7,2006,2006,1286.0,1294.0,1294.0,2,6.0,2.0,662.0,193879.0,0,0,0,0,0,0
1403,8,2007,2007,1485.0,1464.0,1464.0,2,6.0,3.0,754.0,282922.0,0,0,0,0,0,0
1404,3,1915,1950,672.0,694.0,1214.0,1,6.0,3.0,936.0,105000.0,1,0,0,1,0,1
1405,8,2004,2005,1594.0,1646.0,1646.0,2,5.0,2.0,482.0,275000.0,0,1,0,0,0,0
1406,5,1972,2007,768.0,768.0,768.0,1,5.0,2.0,396.0,133000.0,1,0,0,1,0,0
1407,5,1985,1985,833.0,833.0,833.0,1,5.0,0.0,0.0,112000.0,1,0,0,1,0,1
1408,4,1910,1950,622.0,741.0,1363.0,1,6.0,2.0,528.0,125500.0,1,0,0,1,0,0
1409,7,1986,1991,791.0,1236.0,2093.0,2,7.0,2.0,542.0,215000.0,1,0,0,1,0,0
1410,7,2001,2001,944.0,944.0,1840.0,2,6.0,2.0,622.0,230000.0,0,0,0,0,0,0
1411,6,1950,2005,856.0,1112.0,1668.0,1,6.0,1.0,271.0,140000.0,1,0,0,1,0,1
1412,4,1949,1950,42.0,1040.0,1040.0,2,6.0,2.0,420.0,90000.0,1,0,0,1,0,0
1413,8,2005,2006,1844.0,1844.0,1844.0,2,7.0,2.0,620.0,257000.0,0,0,0,0,0,0
1414,6,1923,2000,833.0,1053.0,1848.0,1,8.0,2.0,370.0,207000.0,1,0,0,0,0,1
1415,7,2007,2007,1386.0,1569.0,1569.0,2,7.0,3.0,660.0,175900.0,0,0,0,0,0,0
1416,4,1885,1950,777.0,1246.0,2290.0,2,10.0,2.0,560.0,122500.0,1,0,0,1,0,1
1417,8,1998,1998,1284.0,1310.0,2450.0,2,7.0,3.0,938.25,340000.0,0,0,0,0,0,0
1418,5,1963,1963,1144.0,1144.0,1144.0,1,6.0,1.0,336.0,124000.0,1,0,0,1,0,1
1419,6,1969,1969,1844.0,1844.0,1844.0,2,7.0,2.0,540.0,223000.0,0,0,0,0,0,1
1420,6,1968,1968,708.0,708.0,1416.0,2,7.0,2.0,776.0,179900.0,1,0,0,1,0,1
1421,6,1977,1977,1069.0,1069.0,1069.0,2,4.0,2.0,440.0,127500.0,1,0,0,1,0,0
1422,6,2003,2003,848.0,848.0,848.0,1,3.0,2.0,420.0,136500.0,0,0,0,0,0,0
1423,6,1966,1966,697.0,1575.0,2201.0,2,8.0,2.0,432.0,274970.0,0,0,0,0,0,0
1424,5,1958,1983,1024.0,1344.0,1344.0,1,6.0,1.0,484.0,144000.0,1,0,0,1,0,1
1425,6,1959,1959,1252.0,1252.0,1252.0,1,7.0,2.0,528.0,142000.0,0,0,0,0,0,1
1426,7,1994,1994,1223.0,1223.0,2127.0,2,5.0,2.0,525.0,271000.0,0,0,0,0,0,0
1427,5,1945,1950,913.0,1048.0,1558.0,1,6.0,1.0,288.0,140000.0,1,0,0,1,0,1
1428,5,1940,1992,788.0,804.0,804.0,1,4.0,1.0,240.0,119000.0,1,0,0,0,0,1
1429,6,1981,1981,1440.0,1440.0,1440.0,2,7.0,2.0,467.0,182900.0,0,0,0,0,0,0
1430,5,2005,2005,732.0,734.0,1838.0,2,7.0,2.0,372.0,192140.0,0,0,0,1,0,0
1431,6,1976,1976,958.0,958.0,958.0,2,5.0,2.0,440.0,143750.0,1,0,0,1,0,0
1432,4,1927,2007,656.0,968.0,968.0,2,5.0,1.0,216.0,64500.0,1,0,0,1,0,1
1433,6,2000,2000,936.0,962.0,1792.0,2,8.0,2.0,451.0,186500.0,1,0,0,1,0,0
1434,5,1977,1977,1126.0,1126.0,1126.0,2,5.0,2.0,484.0,160000.0,1,0,0,1,0,1
1435,6,1962,2005,1319.0,1537.0,1537.0,1,7.0,2.0,462.0,174000.0,0,0,0,0,0,1
1436,4,1971,1971,864.0,864.0,864.0,1,5.0,2.0,528.0,120500.0,1,0,0,1,0,1
1437,8,2008,2008,1932.0,1932.0,1932.0,2,7.0,3.0,774.0,340037.5,0,1,1,0,1,0
1438,6,1957,1996,912.0,1236.0,1236.0,1,6.0,2.0,923.0,149700.0,1,0,0,1,0,1
1439,7,1979,1979,539.0,1040.0,1725.0,2,6.0,2.0,550.0,197000.0,1,0,0,1,0,1
1440,6,1922,1994,588.0,1423.0,2555.0,2,10.0,2.0,672.0,191000.0,1,1,0,1,0,0
1441,6,2004,2004,848.0,848.0,848.0,1,3.0,2.0,420.0,149300.0,0,0,0,0,0,0
1442,10,2008,2008,1017.0,1026.0,2007.0,2,10.0,3.0,812.0,310000.0,0,1,1,0,1,0
1443,6,1916,1950,952.0,952.0,952.0,1,4.0,1.0,192.0,121000.0,1,0,0,0,0,1
1444,7,2004,2004,1422.0,1422.0,1422.0,2,7.0,2.0,626.0,179600.0,0,0,0,0,0,0
1445,6,1966,1966,814.0,913.0,913.0,1,6.0,1.0,240.0,129000.0,1,0,0,1,0,1
1446,5,1962,1962,1188.0,1188.0,1188.0,1,6.0,1.0,312.0,157900.0,1,0,0,1,0,1
1447,8,1995,1996,1220.0,1220.0,2090.0,2,8.0,2.0,556.0,240000.0,0,0,0,0,0,0
1448,4,1910,2000,560.0,796.0,1346.0,1,6.0,1.0,384.0,112000.0,1,0,0,1,0,0
1449,5,1970,1970,630.0,630.0,630.0,1,3.0,0.0,0.0,92000.0,1,0,1,0,0,0
1450,5,1974,1974,896.0,896.0,1792.0,2,8.0,0.0,0.0,136000.0,1,0,0,1,0,0
1451,8,2008,2009,1573.0,1578.0,1578.0,2,7.0,3.0,840.0,287090.0,0,0,1,0,0,0
1452,5,2005,2005,547.0,1072.0,1072.0,1,5.0,2.0,525.0,145000.0,1,0,0,1,0,0
1453,5,2006,2006,1140.0,1140.0,1140.0,1,6.0,0.0,0.0,84500.0,1,0,0,1,0,0
1454,7,2004,2005,1221.0,1221.0,1221.0,2,6.0,2.0,400.0,185000.0,0,0,0,0,0,0
1455,6,1999,2000,953.0,953.0,1647.0,2,7.0,2.0,460.0,175000.0,1,0,0,1,0,0
1456,6,1978,1988,1542.0,2073.0,2073.0,2,7.0,2.0,500.0,210000.0,1,0,0,1,0,0
1457,7,1941,2006,1152.0,1188.0,2340.0,2,9.0,1.0,252.0,266500.0,0,0,0,0,1,1
1458,5,1950,1996,1078.0,1078.0,1078.0,1,5.0,1.0,240.0,142125.0,1,0,0,0,0,1
1459,5,1965,1965,1256.0,1256.0,1256.0,1,6.0,1.0,276.0,147500.0,0,0,0,1,0,1
